State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,17/02/2025,2600,3000,2800
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,17/02/2025,7600,7800,7700
Kerala,Kozhikode(Calicut),Mukkom,"Banana - Green","Banana - Green",FAQ,17/02/2025,5500,6000,5800
Kerala,Kozhikode(Calicut),Mukkom,"Coconut Seed",Other,FAQ,17/02/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Mukkom,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,2000,2300,2200
Kerala,Kozhikode(Calicut),Palayam,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,3000,3200,3000
Kerala,Kozhikode(Calicut),Palayam,"Bottle gourd",Other,FAQ,17/02/2025,1500,1500,1500
Kerala,Kozhikode(Calicut),Palayam,Cowpea(Veg),Other,FAQ,17/02/2025,2700,2700,2700
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,17/02/2025,2300,2500,2400
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,17/02/2025,800,900,800
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,17/02/2025,2000,2800,2500
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,17/02/2025,1500,1800,1700
Kerala,Kozhikode(Calicut),Perambra,"Bitter gourd",Other,FAQ,17/02/2025,4500,5000,4700
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,17/02/2025,3000,3500,3200
Kerala,Kozhikode(Calicut),Perambra,Snakeguard,Other,FAQ,17/02/2025,4000,4500,4000
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,17/02/2025,2800,3000,3000
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,17/02/2025,5200,5500,5400
Kerala,Kozhikode(Calicut),Quilandy,Coriander(Leaves),Other,FAQ,17/02/2025,5800,6000,6000
Kerala,Kozhikode(Calicut),Quilandy,"Green Chilli",Other,FAQ,17/02/2025,3900,4200,4000
Kerala,Kozhikode(Calicut),Thamarassery,Beetroot,Other,FAQ,17/02/2025,3700,5500,4800
Kerala,Kozhikode(Calicut),Thamarassery,Carrot,Other,FAQ,17/02/2025,4900,5800,5300
Kerala,Kozhikode(Calicut),Thamarassery,"Cluster beans",Other,FAQ,17/02/2025,3500,4200,3600
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),"Bitter gourd","Bitter Gourd",FAQ,17/02/2025,3600,3900,3900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,17/02/2025,4800,5100,5100
Kerala,Malappuram,Kondotty,Amaranthus,Other,FAQ,17/02/2025,2400,2600,2500
Kerala,Malappuram,Kondotty,Apple,Other,Medium,17/02/2025,16000,17000,16500
Kerala,Malappuram,Kondotty,"Banana - Green",Other,FAQ,17/02/2025,5900,6100,6000
Kerala,Malappuram,Kondotty,Carrot,Other,FAQ,17/02/2025,5400,5600,5500
Kerala,Malappuram,Kondotty,Cauliflower,Other,FAQ,17/02/2025,2400,2600,2500
Kerala,Malappuram,Kondotty,Lemon,Other,FAQ,17/02/2025,5400,5600,5500
Kerala,Malappuram,Kondotty,Onion,Other,FAQ,17/02/2025,3900,4100,4000
Kerala,Malappuram,Kottakkal,Grapes,Black,Large,17/02/2025,6300,6500,6400
Kerala,Malappuram,Kottakkal,Lemon,Other,FAQ,17/02/2025,4300,4500,4400
Kerala,Malappuram,Kottakkal,Potato,Other,FAQ,17/02/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,Pumpkin,Other,FAQ,17/02/2025,1100,1300,1200
Kerala,Malappuram,Kottakkal,Snakeguard,Other,FAQ,17/02/2025,2800,3000,2900
Kerala,Malappuram,Kottakkal,"Water Melon",Other,Large,17/02/2025,1500,1700,1600
Kerala,Malappuram,Manjeri,Ashgourd,Other,FAQ,17/02/2025,1300,1400,1350
Kerala,Malappuram,Manjeri,Banana,Other,Large,17/02/2025,6500,6600,6550
Kerala,Malappuram,Manjeri,Cabbage,Other,FAQ,17/02/2025,1600,1700,1650
Kerala,Malappuram,Manjeri,Capsicum,Other,FAQ,17/02/2025,4500,4600,4550
Kerala,Malappuram,Manjeri,Cowpea(Veg),Other,FAQ,17/02/2025,3600,3700,3650
Kerala,Malappuram,Manjeri,"Little gourd (Kundru)",Other,FAQ,17/02/2025,2700,2800,2750
Kerala,Malappuram,Manjeri,Mango,Other,Large,17/02/2025,8400,8500,8450
Kerala,Malappuram,Parappanangadi,Banana,Palayamthodan,Large,17/02/2025,3000,3100,3100
Kerala,Malappuram,Parappanangadi,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/02/2025,3500,3600,3600
Kerala,Malappuram,Parappanangadi,Carrot,Other,FAQ,17/02/2025,5800,5900,5900
Kerala,Malappuram,Parappanangadi,Mint(Pudina),Mint(Pudina),FAQ,17/02/2025,4500,4500,4500
Kerala,Malappuram,Parappanangadi,Onion,Small,FAQ,17/02/2025,5500,5600,5600
Kerala,Malappuram,Parappanangadi,Raddish,Other,FAQ,17/02/2025,3500,3600,3600
Kerala,Malappuram,Parappanangadi,Snakeguard,Snakeguard,FAQ,17/02/2025,2800,2900,2900
Kerala,Malappuram,Perinthalmanna,"Amla(Nelli Kai)",Amla,FAQ,17/02/2025,3800,4500,4000
Kerala,Malappuram,Perinthalmanna,Ashgourd,Ashgourd,FAQ,17/02/2025,1000,1800,1400
Kerala,Malappuram,Perinthalmanna,Banana,Other,Large,17/02/2025,4500,6000,5000
Kerala,Malappuram,Perinthalmanna,Capsicum,Capsicum,FAQ,17/02/2025,4500,5400,5000
Kerala,Malappuram,Perinthalmanna,Garlic,Garlic,FAQ,17/02/2025,12500,13600,13200
Kerala,Malappuram,Perinthalmanna,Ginger(Green),"Green Ginger",FAQ,17/02/2025,4000,5000,4500
Kerala,Malappuram,Perinthalmanna,Pumpkin,Pumpkin,FAQ,17/02/2025,900,1800,1200
Kerala,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,17/02/2025,5500,5500,5500
Kerala,Malappuram,Thirurrangadi,Beetroot,Other,FAQ,17/02/2025,2000,2000,2000
Kerala,Malappuram,Thirurrangadi,"Bitter gourd",Other,FAQ,17/02/2025,4500,4500,4500
Kerala,Malappuram,Thirurrangadi,Capsicum,Capsicum,FAQ,17/02/2025,5000,5000,5000
Kerala,Malappuram,Thirurrangadi,"Green Chilli",Other,FAQ,17/02/2025,4000,4000,4000
Kerala,Palakad,"Kizhakkancheri VFPCK",Banana,"Nendra Bale",Large,17/02/2025,2500,6100,5283
Kerala,Palakad,Koduvayoor,Banana,"Nendra Bale",Medium,17/02/2025,5500,6300,5900
Kerala,Palakad,Koduvayoor,Beetroot,Other,FAQ,17/02/2025,2000,2400,2200
Kerala,Palakad,Koduvayoor,Cabbage,Other,FAQ,17/02/2025,1500,1900,1700
Kerala,Palakad,Koduvayoor,Colacasia,Other,FAQ,17/02/2025,4500,4900,4700
Kerala,Palakad,Koduvayoor,Garlic,Other,FAQ,17/02/2025,20000,20400,20200
Kerala,Palakad,Koduvayoor,Lemon,Other,FAQ,17/02/2025,6000,6400,6200
Kerala,Palakad,Koduvayoor,Mango,Other,Medium,17/02/2025,6000,6400,6200
Kerala,Palakad,Koduvayoor,Tapioca,Other,FAQ,17/02/2025,2600,3200,3000
Kerala,Palakad,Koduvayoor,Tomato,Other,FAQ,17/02/2025,2600,3000,2800
Kerala,Palakad,Kollengode,Banana,Poovan,Medium,17/02/2025,4000,4400,4200
Kerala,Palakad,Kollengode,"Bitter gourd",Other,FAQ,17/02/2025,3000,3400,3200
Kerala,Palakad,Kollengode,Drumstick,Other,FAQ,17/02/2025,6000,6400,6200
Kerala,Palakad,Kollengode,"Green Chilli","Green Chilly",FAQ,17/02/2025,3000,3400,3200
Kerala,Palakad,Kollengode,Onion,Small,FAQ,17/02/2025,6000,6400,6200
Kerala,Palakad,Kollengode,Pineapple,Other,Medium,17/02/2025,5000,5400,5200
Kerala,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,17/02/2025,3000,4000,3600
Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,FAQ,17/02/2025,1000,2000,1600
Kerala,Palakad,Palakkad,Banana,"Nendra Bale",Medium,17/02/2025,5000,6000,5600
Kerala,Palakad,Palakkad,Banana,Poovan,Medium,17/02/2025,7000,8000,7600
Kerala,Palakad,Palakkad,Beetroot,Beetroot,FAQ,17/02/2025,2000,3000,2600
Kerala,Palakad,Palakkad,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/02/2025,3300,4000,3700
Kerala,Palakad,Palakkad,"Bitter gourd","Bitter Gourd",FAQ,17/02/2025,3500,4500,4100
Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,17/02/2025,11000,12000,11600
Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram Dal",FAQ,17/02/2025,11900,13000,12500
Kerala,Palakad,Palakkad,Brinjal,Brinjal,FAQ,17/02/2025,2000,3000,2600
Kerala,Palakad,Palakkad,Cabbage,Cabbage,FAQ,17/02/2025,1300,2000,1700
Kerala,Palakad,Palakkad,Capsicum,Capsicum,FAQ,17/02/2025,5000,6000,5600
Kerala,Palakad,Palakkad,"Green Avare (W)","Green Avare (W)",FAQ,17/02/2025,4300,5000,4700
Kerala,Palakad,Pattambi,Banana,"Nendra Bale",Medium,17/02/2025,7500,8000,7800
Kerala,Palakad,Pattambi,Banana,Palayamthodan,Medium,17/02/2025,4500,5000,4800
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,17/02/2025,2000,2500,2200
Kerala,Palakad,Pattambi,"Bitter gourd",Other,FAQ,17/02/2025,4400,4500,4450
Kerala,Palakad,Pattambi,Carrot,Carrot,FAQ,17/02/2025,5500,6000,5800
Kerala,Palakad,Pattambi,Cowpea(Veg),"Cowpea (Veg)",FAQ,17/02/2025,2500,3000,2800
Kerala,Palakad,Pattambi,Mango,Other,Medium,17/02/2025,5000,5500,5200
Kerala,Palakad,Pattambi,Tapioca,Other,FAQ,17/02/2025,2600,3000,2800
Kerala,Palakad,vadakarapathy,Ashgourd,Other,FAQ,17/02/2025,2300,2500,2400
Kerala,Palakad,vadakarapathy,Cauliflower,Other,FAQ,17/02/2025,1000,1200,1100
Kerala,Palakad,vadakarapathy,Drumstick,Drumstick,FAQ,17/02/2025,5800,6000,5900
Kerala,Palakad,vadakarapathy,"Green Avare (W)","Green Avare (W)",FAQ,17/02/2025,3800,4000,3900
Kerala,Palakad,vadakarapathy,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,17/02/2025,3300,3500,3400
Kerala,Palakad,Vadakkenchery,Lemon,Other,FAQ,17/02/2025,7000,8000,7500
Kerala,Palakad,Vadakkenchery,Potato,Other,FAQ,17/02/2025,4000,5000,4500
Kerala,Palakad,"Vaniyamkulam  VFPCK",Snakeguard,Other,FAQ,17/02/2025,2100,2300,2200
Kerala,Palakad,"Vithinasserri VFPCK","Bhindi(Ladies Finger)",Bhindi,FAQ,17/02/2025,3500,3500,3500
Kerala,Palakad,"Vithinasserri VFPCK",Drumstick,Drumstick,FAQ,17/02/2025,5000,5000,5000
Kerala,Palakad,"Vithinasserri VFPCK","Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,17/02/2025,4000,4000,4000
Kerala,Palakad,"Vithinasserri VFPCK","Green Avare (W)","Avare (W)",FAQ,17/02/2025,6000,6000,6000
Kerala,Palakad,"Vithinasserri VFPCK",Snakeguard,Other,FAQ,17/02/2025,3500,3500,3500
Kerala,Pathanamthitta,"Erath  VFPCK",Banana,Rasakathai,Medium,17/02/2025,3300,4800,3600
Kerala,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,17/02/2025,2800,3500,3000
Kerala,Pathanamthitta,Ezhamkulam,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,4800,5500,5000
Kerala,Pathanamthitta,Ezhamkulam,"Coconut Oil","Copra Oil",FAQ,17/02/2025,21500,25000,22500
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,17/02/2025,3600,4000,3800
Kerala,Pathanamthitta,Kuttoor,Banana,"Nendra Bale",Large,17/02/2025,6800,7200,7000
Kerala,Pathanamthitta,Kuttoor,Banana,Other,Large,17/02/2025,3000,3400,3200
Kerala,Pathanamthitta,Kuttoor,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,3600,4000,3800
Kerala,Pathanamthitta,Kuttoor,"Elephant Yam (Suran)",Other,FAQ,17/02/2025,7100,7500,7300
Kerala,Pathanamthitta,"Pramadom VFPCK",Banana,Poovan,Large,17/02/2025,5000,5800,5200
Kerala,Thirssur,"Alengad  VFPCK",Banana,"Nendra Bale",Medium,17/02/2025,6400,6600,6500
Kerala,Thirssur,Chelakkara,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,4000,4500,4200
Kerala,Thirssur,Chelakkara,"Coconut Seed",Other,FAQ,17/02/2025,6500,7000,6800
Kerala,Thirssur,Chelakkara,Drumstick,Other,FAQ,17/02/2025,1500,1600,1600
Kerala,Thirssur,"Muriyad  VFPCK",Banana,Rasakathai,Large,17/02/2025,8000,10000,10000
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,Medium,17/02/2025,2000,2500,2300
Kerala,Thirssur,Thrissur,Drumstick,Drumstick,FAQ,17/02/2025,10000,12000,12000
Kerala,Thirssur,Thrissur,Lemon,Other,FAQ,17/02/2025,5000,5500,5500
Kerala,Thirssur,Thrissur,Snakeguard,Snakeguard,FAQ,17/02/2025,3800,4000,3900
Kerala,Thirssur,Thrissur,Tapioca,Tapioca,FAQ,17/02/2025,2600,2800,2700
Kerala,Thirssur,Wadakkanchery,Ashgourd,Ashgourd,FAQ,17/02/2025,1800,2200,2200
Kerala,Thirssur,Wadakkanchery,"Elephant Yam (Suran)",Other,FAQ,17/02/2025,5500,6000,6000
Kerala,Thiruvananthapuram,Chala,Apple,Other,Medium,17/02/2025,20000,20000,20000
Kerala,Thiruvananthapuram,"Kunnathukkal VFPCK",Banana,"Red Banana",Large,17/02/2025,6600,6800,6700
Kerala,Thiruvananthapuram,Neyyatinkara,"Cluster beans",Other,FAQ,17/02/2025,6000,12000,7000
Kerala,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,17/02/2025,3800,4000,3800
Kerala,Thiruvananthapuram,Parassala,"Cluster beans","Cluster Beans",FAQ,17/02/2025,3000,3200,3000
Kerala,Thiruvananthapuram,Parassala,Colacasia,Other,FAQ,17/02/2025,5800,6000,5800
Kerala,Thiruvananthapuram,Parassala,Lemon,Lemon,FAQ,17/02/2025,4500,5000,4500
Kerala,Thiruvananthapuram,Parassala,Pineapple,"Pine Apple",Medium,17/02/2025,6800,7000,6800
Kerala,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,17/02/2025,54000,54080,54040
Kerala,Thiruvananthapuram,Pothencode,"Bitter gourd",Other,FAQ,17/02/2025,54000,54080,54040
Kerala,Thiruvananthapuram,Pothencode,Capsicum,Other,FAQ,17/02/2025,54000,54080,54040
Kerala,Thiruvananthapuram,Pothencode,"Cluster beans",Other,FAQ,17/02/2025,29250,29300,29280
Kerala,Thiruvananthapuram,Pothencode,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,17/02/2025,71500,71580,71540
Kerala,Thiruvananthapuram,Pothencode,Ginger(Green),Other,FAQ,17/02/2025,71500,71580,71540
Kerala,Thiruvananthapuram,Pothencode,"Green Chilli",Other,FAQ,17/02/2025,32500,32580,32540
Kerala,Thiruvananthapuram,Pothencode,Pineapple,Other,Large,17/02/2025,42000,42080,42040
Kerala,Thiruvananthapuram,Vamanapuram,Banana,Other,Medium,17/02/2025,8500,9000,8500
Kerala,Thiruvananthapuram,Vamanapuram,Coconut,Other,FAQ,17/02/2025,7000,7500,7000
Kerala,Wayanad,Manathavady,Ashgourd,Ashgourd,FAQ,17/02/2025,1300,1300,1300
Kerala,Wayanad,Pulpally,Banana,Other,Medium,17/02/2025,5100,5300,5200
Kerala,Wayanad,Pulpally,"Bitter gourd",Other,FAQ,17/02/2025,3200,3400,3300
Kerala,Wayanad,Pulpally,Coffee,Other,FAQ,17/02/2025,23100,23300,23200
Kerala,Wayanad,Pulpally,Pumpkin,Other,FAQ,17/02/2025,1400,1600,1500
"Madhya Pradesh",Alirajpur,Jobat,Cotton,"Medium Fiber",FAQ,17/02/2025,6450,7000,6900
"Madhya Pradesh",Alirajpur,Jobat,Cotton,"Without Ginned Cotton",FAQ,17/02/2025,6500,7100,7000
"Madhya Pradesh",Ashoknagar,Ashoknagar,Mustard,Mustard,FAQ,17/02/2025,4799,5340,5340
"Madhya Pradesh",Ashoknagar,Ashoknagar,Paddy(Dhan)(Common),Dhan,FAQ,17/02/2025,1860,2880,2850
"Madhya Pradesh",Ashoknagar,Ashoknagar,Soyabean,Soybean-Organic,Non-FAQ,17/02/2025,3350,4001,3890
"Madhya Pradesh",Badwani,Khetia,Cotton,"Without Ginned Cotton",FAQ,17/02/2025,5100,7775,7280
"Madhya Pradesh",Badwani,Sendhwa,Cotton,"Without Ginned Cotton",FAQ,17/02/2025,6349,7480,6375
"Madhya Pradesh",Badwani,Sendhwa,Maize,Local,FAQ,17/02/2025,1600,2340,2000
"Madhya Pradesh",Badwani,Sendhwa,Maize,Local,Non-FAQ,17/02/2025,1705,2335,2000
"Madhya Pradesh",Balaghat,Mohgaon,"Kodo Millet(Varagu)",Kondo,FAQ,17/02/2025,2501,2501,2501
"Madhya Pradesh",Bhind,Gohad,Paddy(Dhan)(Common),Paddy,FAQ,17/02/2025,2345,2950,2400
"Madhya Pradesh",Bhopal,Berasia,Soyabean,Yellow,FAQ,17/02/2025,2505,4550,3940
"Madhya Pradesh",Bhopal,Berasia,Wheat,"Mill Quality",FAQ,17/02/2025,2550,3195,2900
"Madhya Pradesh",Bhopal,Bhopal,Garlic,Garlic,FAQ,17/02/2025,1600,9250,4000
"Madhya Pradesh",Burhanpur,Burhanpur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",Non-FAQ,17/02/2025,6160,7589,7379
"Madhya Pradesh",Burhanpur,Burhanpur,Maize,Local,Non-FAQ,17/02/2025,1715,1715,1715
"Madhya Pradesh",Chhatarpur,Chattarpur(F&V),Capsicum,Capsicum,FAQ,17/02/2025,1000,1000,1000
"Madhya Pradesh",Chhatarpur,Chhatarpur,Groundnut,"Big (With Shell)",FAQ,17/02/2025,4215,4725,4725
"Madhya Pradesh",Chhindwara,Amarwda,Maize,Local,FAQ,17/02/2025,2100,2200,2200
"Madhya Pradesh",Chhindwara,Chhindwara,Maize,Yellow,FAQ,17/02/2025,2265,2332,2299
"Madhya Pradesh",Damoh,Damoh,Wheat,"Mill Quality",Non-FAQ,17/02/2025,2750,2765,2765
"Madhya Pradesh",Damoh,Javera,Wheat,Wheat,FAQ,17/02/2025,2590,2600,2600
"Madhya Pradesh",Damoh,Patharia,Wheat,Wheat,Non-FAQ,17/02/2025,2870,3101,3101
"Madhya Pradesh",Dewas,Dewas,"Bengal Gram(Gram)(Whole)","Chana Kabuli",FAQ,17/02/2025,2260,10010,9900
"Madhya Pradesh",Dewas,Dewas,"Sesamum(Sesame,Gingelly,Til)",Sesame,FAQ,17/02/2025,9300,9300,9300
"Madhya Pradesh",Dewas,Dewas,Soyabean,Soyabeen,FAQ,17/02/2025,1101,4200,4000
"Madhya Pradesh",Dewas,Haatpipliya,Soyabean,Soyabeen,FAQ,17/02/2025,3300,3300,3300
"Madhya Pradesh",Dewas,Khategaon,Soyabean,Soybean-Organic,FAQ,17/02/2025,3304,4029,3951
"Madhya Pradesh",Dewas,Khategaon,Wheat,Wheat,FAQ,17/02/2025,2900,3040,2990
"Madhya Pradesh",Dewas,Loharda,Wheat,Wheat,FAQ,17/02/2025,2770,2980,2880
"Madhya Pradesh",Dewas,Sonkatch,Wheat,Wheat,FAQ,17/02/2025,2853,3144,3126
"Madhya Pradesh",Dhar,Dhamnod,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,17/02/2025,6010,6010,6010
"Madhya Pradesh",Dhar,Dhamnod,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,17/02/2025,8810,10290,9905
"Madhya Pradesh",Dhar,Dhamnod(F&V),Coriander(Leaves),Coriander,FAQ,17/02/2025,1200,1800,1500
"Madhya Pradesh",Dhar,Dhar,"Bengal Gram(Gram)(Whole)",Gram,FAQ,17/02/2025,4155,5930,5930
"Madhya Pradesh",Dhar,Dhar,"Lentil (Masur)(Whole)","Masur Dal",FAQ,17/02/2025,5070,6010,6010
"Madhya Pradesh",Dhar,Kukshi,Groundnut,"Big (With Shell)",FAQ,17/02/2025,4000,4500,4000
"Madhya Pradesh",Dhar,Manawar,Soyabean,Soyabeen,FAQ,17/02/2025,3775,3920,3920
"Madhya Pradesh",Dhar,Manawar,Wheat,Wheat,FAQ,17/02/2025,2410,3010,3010
"Madhya Pradesh",Guna,Guna,Maize,Local,FAQ,17/02/2025,2225,2700,2290
"Madhya Pradesh",Guna,Guna,Wheat,Wheat,FAQ,17/02/2025,2950,4250,3340
"Madhya Pradesh",Guna,Raghogarh,Maize,Local,FAQ,17/02/2025,2250,2300,2250
"Madhya Pradesh",Gwalior,Lashkar,Jowar(Sorghum),"Jowar (Yellow)",FAQ,17/02/2025,2250,2310,2310
"Madhya Pradesh",Harda,Harda,"Green Gram Dal (Moong Dal)","Green gram",FAQ,17/02/2025,1300,8690,8690
"Madhya Pradesh",Harda,Harda,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,17/02/2025,3151,8600,3401
"Madhya Pradesh",Harda,Khirakiya,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,17/02/2025,2781,7190,6900
"Madhya Pradesh",Harda,Khirakiya,Mustard,Mustard,FAQ,17/02/2025,4431,5300,5300
"Madhya Pradesh",Harda,Sirali(F&V),Tomato,Tomato,FAQ,17/02/2025,1000,1000,1000
"Madhya Pradesh",Harda,Timarni,"Green Gram Dal (Moong Dal)","Green gram",FAQ,17/02/2025,4000,7860,7860
"Madhya Pradesh",Harda,Timarni,Maize,Local,FAQ,17/02/2025,1876,2226,2188
"Madhya Pradesh",Harda,Timarni(F&V),Coriander(Leaves),Coriander,FAQ,17/02/2025,1000,2000,1500
"Madhya Pradesh",Hoshangabad,Hoshangabad,Paddy(Dhan)(Common),Dhan,FAQ,17/02/2025,2835,2835,2835
"Madhya Pradesh",Hoshangabad,Itarsi,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,17/02/2025,6771,6800,6800
"Madhya Pradesh",Hoshangabad,Itarsi,"Green Gram Dal (Moong Dal)","Green gram",FAQ,17/02/2025,6505,6910,6910
"Madhya Pradesh",Hoshangabad,Itarsi,Maize,Local,FAQ,17/02/2025,2111,2300,2300
"Madhya Pradesh",Hoshangabad,Itarsi,Paddy(Dhan)(Common),Paddy,FAQ,17/02/2025,2105,2965,2890
"Madhya Pradesh",Hoshangabad,Itarsi,Wheat,Wheat,FAQ,17/02/2025,2951,3191,3162
"Madhya Pradesh",Hoshangabad,Itarsi(F&V),Cauliflower,"African Sarson",FAQ,17/02/2025,500,725,700
"Madhya Pradesh",Hoshangabad,Itarsi(F&V),Pumpkin,Other,FAQ,17/02/2025,400,500,500
"Madhya Pradesh",Hoshangabad,Pipariya,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,17/02/2025,6511,7985,6800
"Madhya Pradesh",Hoshangabad,Pipariya,Wheat,"Mill Quality",Non-FAQ,17/02/2025,2940,2940,2940
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,350,1150,700
"Madhya Pradesh",Hoshangabad,Pipariya(F&V),Potato,Potato,FAQ,17/02/2025,1100,2000,1400
"Madhya Pradesh",Indore,Gautampura,Garlic,Garlic,FAQ,17/02/2025,41000,41000,41000
"Madhya Pradesh",Indore,Gautampura,Soyabean,Yellow,FAQ,17/02/2025,3500,4005,3950
"Madhya Pradesh",Indore,Indore,"Bengal Gram(Gram)(Whole)",Gram,FAQ,17/02/2025,4675,5975,5975
"Madhya Pradesh",Indore,Indore,Onion,Onion,Non-FAQ,17/02/2025,1384,2401,2308
"Madhya Pradesh",Indore,Indore,Wheat,Wheat,FAQ,17/02/2025,2970,3100,3092
"Madhya Pradesh",Indore,Mhow,Soyabean,Soyabeen,Non-FAQ,17/02/2025,1861,4221,4041
"Madhya Pradesh",Indore,Mhow(F&V),Cabbage,Cabbage,FAQ,17/02/2025,1000,1400,1200
"Madhya Pradesh",Indore,Mhow(F&V),Carrot,Carrot,FAQ,17/02/2025,1000,1400,1200
"Madhya Pradesh",Indore,Mhow(F&V),Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,1100,1500,1300
"Madhya Pradesh",Indore,Mhow(F&V),Methi(Leaves),Methi,FAQ,17/02/2025,1400,1800,1600
"Madhya Pradesh",Indore,Mhow(F&V),"Peas Wet","Peas Wet",FAQ,17/02/2025,1800,2400,2100
"Madhya Pradesh",Indore,Mhow(F&V),Pumpkin,Pumpkin,FAQ,17/02/2025,900,1400,1150
"Madhya Pradesh",Indore,Mhow(F&V),"Sponge gourd","Sponge gourd",FAQ,17/02/2025,1800,2400,2100
"Madhya Pradesh",Jabalpur,Jabalpur,"Arhar (Tur/Red Gram)(Whole)",Tur/Arhar-Organic,FAQ,17/02/2025,7185,7185,7185
"Madhya Pradesh",Jabalpur,Jabalpur,buttery,Buttery,FAQ,17/02/2025,3400,6800,6800
"Madhya Pradesh",Jabalpur,Jabalpur,"Green Peas",Pea,FAQ,17/02/2025,3355,3605,3380
"Madhya Pradesh",Jabalpur,Paatan,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,17/02/2025,6570,7000,7000
"Madhya Pradesh",Jabalpur,Paatan,"Peas cod",Pea,FAQ,17/02/2025,1050,1050,1050
"Madhya Pradesh",Jabalpur,"Shahpura Bhitoni (F&V)",Maize,Yellow,FAQ,17/02/2025,2200,2205,2205
"Madhya Pradesh",Jabalpur,Shahpura(Jabalpur),Kutki,Kutki,FAQ,17/02/2025,3100,3100,3100
"Madhya Pradesh",Jhabua,Thandla,Wheat,"Mill Quality",FAQ,17/02/2025,2800,2890,2800
"Madhya Pradesh",Katni,Katni,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,17/02/2025,7661,7661,7661
"Madhya Pradesh",Katni,Katni,"Bengal Gram(Gram)(Whole)",Gram,FAQ,17/02/2025,5650,6025,5916
"Madhya Pradesh",Khandwa,Harsood,Wheat,"Mill Quality",FAQ,17/02/2025,2650,2988,2978
"Madhya Pradesh",Khandwa,Khandwa,"Bengal Gram(Gram)(Whole)",Gram,FAQ,17/02/2025,4900,6550,5500
"Madhya Pradesh",Khandwa,Mundi,Soyabean,Soyabeen,FAQ,17/02/2025,3700,3700,3700
"Madhya Pradesh",Khandwa,Pandhana,Soyabean,Soyabeen,FAQ,17/02/2025,3921,3921,3921
"Madhya Pradesh",Khargone,Badwaha,"Bengal Gram(Gram)(Whole)",Gram,Non-FAQ,17/02/2025,5500,6225,6225
"Madhya Pradesh",Khargone,Badwaha,Cotton,"Without Ginned Cotton",FAQ,17/02/2025,6150,6850,6200
"Madhya Pradesh",Khargone,Bhikangaon,Soyabean,Soyabeen,FAQ,17/02/2025,3886,4300,4000
